"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"1",0.0352208990590135,0.0362951252640814,0.0353823750283431,0.0356587385220474,0.0358457680004012,0.036331639255945,0.0356460270572127,0.0366190653851159,0.0362025855504303,0.0358519771943715,0.0356489392011497,0.0358835157484162,0.0361597474391012,0.0351941631308608,0.0353429245261892,0.0364682247275596,0.0361028675375721,0.0370001160438784,0.0355604386497673,0.0344149453306693,0.0353817554306532,0.0355889827194267,0.0361690876352095,0.0365727169468023,0.0358985411020412,0.0355241778131226,0.0347693049423091,0.035177334137586,0.0351860656279632,0.0364278512405355,0.0346293583675954,0.0360560657182393,0.0350861755448872,0.0351839946354119,0.0356108984369856,0.035969700720889,0.0363388667673752,0.0349927252232642,0.0369559883870117,0.0348891007546873,0.0368070697455493,0.0364002826044752,0.036062260010324,0.0359949327387927,0.0357279711599701,0.0353826724457405,0.0360575757775575,0.0360635581790629,0.0363368308859935,0.0366529628080108,0.0355435882737963,0.0354721375906213,0.0356831961001567,0.0359334474303898,0.0359927179207461,0.0357213778144991,0.0354834289309446,0.0365547318894898,0.0355275160558376,0.0364064227124899,0.0361268832706406,0.0355511249686206,0.0365205329902701,0.0357449248976111,0.0359045251774184,0.0358357325976133,0.0361853697939499,0.0358207205281677,0.0354912912252346,0.0366010445966254,0.0363089907995342,0.0359054368942944,0.0355572377532908,0.0361557416919231,0.0360267025107484,0.035511969546678,0.0365364483712304,0.0353484135235141,0.0362040395410247,0.0362025387640904,0.035719329219835,0.0357639886649543,0.0356929518586432,0.0358046473822958,0.0359748360901992,0.0360214155334752,0.0356409071228389,0.0354447785561967,0.0357813730219732,0.0357438147439413,0.0357690365493775,0.0354754368141132,0.0357781166010246,0.0361465036914175,0.0362537141556427,0.0356737282237788,0.0360235749751212,0.0356429510887984,0.0358734335787073,0.0361839862965107
"2",0.0330602364962772,0.0312849798587523,0.0313272652572604,0.0320130569411518,0.0328253296829609,0.031476106322659,0.0330685884090906,0.0322595237235982,0.0291275670286835,0.0315051371824814,0.0313190003025348,0.0316354267774602,0.0328283927882237,0.0326226453931942,0.0328528992536522,0.0323239527048739,0.0327376578945795,0.0321262554342098,0.0324548847738295,0.0326957448456766,0.032729402399141,0.0327459097728642,0.0319949301978552,0.031385575400161,0.033011202813318,0.0330285668890011,0.034008524388787,0.0330402981118695,0.0319058517630421,0.0325546232962974,0.0322223366286576,0.0306332247619695,0.0319693427453172,0.0333430279817261,0.0324788547510531,0.031865578612304,0.0321817844659024,0.032193194970191,0.0327114426934832,0.0324791482669788,0.0324202366189783,0.0308558272893581,0.0309469967147833,0.0312704384584196,0.0315776227960263,0.0318578436951642,0.0316899477806296,0.0330904166573904,0.0332022135234516,0.0325330110739426,0.0340375993116139,0.0319038556379123,0.0323014982850435,0.0315533351392284,0.0332577602847565,0.0325974508484248,0.0328852510597098,0.0312871076631254,0.0296963303024552,0.0306994530914784,0.0316719118953833,0.0326044648889555,0.0317322103826802,0.0329887848099854,0.0322638078369154,0.03232675661492,0.031204240748402,0.0304201837268122,0.0322789236780957,0.0324826658317548,0.0317044164349643,0.0326245309486935,0.0327604181849242,0.0311117218383041,0.0309583181103046,0.0321011412257936,0.0328593388282838,0.0330632381801605,0.0307161424020713,0.031541117071434,0.0328329855044008,0.0324414798484942,0.0320567437072969,0.0325792097369805,0.0303648981431417,0.0315439280554862,0.0317496233803885,0.03130893453054,0.0324435856808578,0.0315966750408318,0.0318005664587374,0.0327792351109186,0.0323220845442907,0.0323679683345105,0.0322805739601735,0.0326366586976315,0.0317229689550076,0.0313809983763033,0.0321343942383897,0.0309161455391165
"3",0.0344205715918731,0.0331653891769719,0.0347010301918566,0.0351566885181616,0.0324608486211985,0.0334575702003598,0.0320427591342397,0.0338734602743378,0.0331250069141613,0.0336562685240145,0.0327634168885027,0.0343642833665326,0.0331992625988895,0.0348711664343496,0.0328953011736934,0.0338021089442003,0.0332840228660194,0.0338511438651355,0.0341035763818612,0.033527714642056,0.0341216482473522,0.0333210622710578,0.034033573404136,0.0337797635588951,0.0338432909000994,0.0343856379264956,0.0325929405875928,0.0340153112831376,0.0338532389737179,0.0346499192392343,0.033282598902883,0.0337182434999853,0.0339408451279784,0.0333287122387428,0.0331015342515675,0.0331906009989685,0.0336870329354783,0.0348113653330059,0.0326837665139775,0.0341318076574744,0.0334838051499267,0.0348497658051217,0.0334455563725139,0.0337265525686981,0.0342118440375262,0.0339868612749528,0.0337557120830302,0.0338600553852479,0.0341088769498742,0.0338580976968122,0.033255415287669,0.0338455988172882,0.0333831263856531,0.0332113993542674,0.034011226246022,0.0342042181347962,0.0342694970816605,0.0339280202468754,0.0343947700175602,0.0336832306414275,0.034200644424934,0.033349521500254,0.0334317678118477,0.0338707411963522,0.0335506261792462,0.0340831248985517,0.0336968797533115,0.0341164257639568,0.0338828818773043,0.0340087778932593,0.0342184708544672,0.0336379012384293,0.0329218070991176,0.0336964433181606,0.0342605830868496,0.0332934412528757,0.0328275070894547,0.033596922935948,0.0333773344281127,0.0346916663916462,0.0341342971242006,0.0338795606690781,0.034900709105128,0.0340170744460809,0.0340982668453787,0.0341692142052174,0.0335242998514069,0.0346500699819358,0.0333334905377356,0.0340893989196666,0.034705886380824,0.0340394686134143,0.0335893217756945,0.033663238374546,0.0336630430861253,0.0333018345819797,0.0342774142171833,0.0338743086085986,0.033327456528078,0.0344546003345866
"4",0.0270542555291347,0.0261808568299817,0.0273557795949526,0.0278069757133299,0.0259723177087717,0.0264700133497604,0.0256508395592903,0.0266755827523388,0.0265977970191574,0.0263145692471478,0.0259025782015131,0.0273064303133685,0.0260795550870756,0.0272652538657881,0.0255956896562104,0.0270046364841251,0.0269353824836892,0.0263105975904119,0.0265454962815892,0.0265345369536004,0.0265607840594215,0.0264417285997243,0.0265471501012624,0.0266787154482263,0.0265585550236666,0.0270105916402317,0.0258625763228132,0.0265611729855361,0.0264460381712429,0.0271288037598271,0.0264287818954665,0.0264083366902502,0.0266997380783172,0.0259636994216758,0.0258548124080373,0.0259193972909732,0.0264099482444376,0.0274980251300668,0.0263547788813044,0.0264275623927194,0.0265922593054648,0.0274661571961189,0.0262943733028241,0.0267482578803157,0.0267623769057382,0.0265716672068797,0.0263650593166583,0.0264460904512336,0.0270735660907456,0.0267252046904817,0.0259626319349638,0.0265107381258406,0.0266307532470742,0.0264730920002471,0.0266415828650887,0.0268107314634067,0.0267820650461384,0.0265273888102345,0.0273285849917106,0.0264192617900639,0.0268710046633283,0.0261094513138043,0.0258532042257519,0.0263651890256458,0.0268207367024293,0.0265292827839829,0.0264799174930875,0.0271232469575295,0.0265724777558418,0.026660406525687,0.026518451490927,0.0262428154349991,0.025453154792303,0.0264958774116774,0.0269367507589578,0.0259303153484405,0.0258227709733791,0.0263079599554471,0.0262103195402756,0.0273479509786969,0.0269904588849645,0.0268562232520551,0.0274797949060486,0.0264683153089947,0.0266406615603163,0.0270607270465905,0.0260271871295644,0.0270484808182475,0.0261299692724669,0.0267338664248502,0.0271132862019655,0.0266122756588958,0.026707017804359,0.0261415735706807,0.0265200110208409,0.0260709580109197,0.0270791038477316,0.0270031908434064,0.0261399484669674,0.0271270843550359
"5",0.0212989679993267,0.021701860759583,0.0211381571930082,0.022063617627698,0.0218675719473052,0.0221794084271084,0.0229236692025144,0.0215942306691755,0.021825657183509,0.0222501219174305,0.0218306890194383,0.0223856481751254,0.0218898693423729,0.0218381540077923,0.0205024843177411,0.0232206246914998,0.0224119503106261,0.0212348458857067,0.0209080023795679,0.0213016190028489,0.0218839669975181,0.0227598239733915,0.021532804223002,0.021709777821004,0.0217048423322197,0.022165530167108,0.021882480759648,0.0212499951761443,0.0221481835612516,0.0213775106832042,0.0217360743553395,0.0216669651205407,0.0224520607356487,0.0212857200462676,0.0214641158978246,0.0211218493419235,0.0216720646003582,0.0219669174648763,0.0226886366277737,0.0204296766669817,0.0220524520878395,0.0221825073997289,0.021936138486049,0.021511334857987,0.0216290592689596,0.0213861020163403,0.0215155544578377,0.0226703966638986,0.0222687225885894,0.0223377831899148,0.0221404541656829,0.0216665844895805,0.0226982964769775,0.0215966414213595,0.0216686358996337,0.0212828410545218,0.0209358285021514,0.0218807059489598,0.0219103440456681,0.0214318366713537,0.022229435435875,0.0216229543025424,0.0219772490632657,0.0217960727928066,0.0220589790316165,0.0213534708766397,0.0223357651584397,0.0220027883597833,0.0216502410701678,0.0221188794542455,0.0219332853464503,0.021961382695068,0.0210250149516152,0.0217109212839461,0.0217748361932221,0.0218568169957149,0.0218913399720218,0.0216784853275082,0.0214430175046594,0.0216567000318189,0.0218721178996023,0.022210650508496,0.022023892157376,0.0218526076795584,0.0208882675884007,0.0218571674844538,0.021215639318248,0.0205911971605284,0.021697500493807,0.0201949328281562,0.0210272806293916,0.0217428941754548,0.0215467446037303,0.0213034532987489,0.0216213160107233,0.0218114627173653,0.0222865340001313,0.0218974762215623,0.0212842490229676,0.0224517050300405
"6",0.0187060694462163,0.0192329417112204,0.018849533394631,0.0183752732472003,0.0189113143393763,0.0191301433319546,0.0183869924360275,0.018486255053215,0.0192399424417463,0.0204294959522727,0.0190108387636392,0.0190100557878802,0.019136546161093,0.0187725002763912,0.0192378180725765,0.0193418353353262,0.0181374523006814,0.0203960818128243,0.0201645139022433,0.0182833484537005,0.0190203149832435,0.0187331966388438,0.0188412902489545,0.0193710895500367,0.0186604681859479,0.0187963522603875,0.0187845657896816,0.0190011502839722,0.0194062557918601,0.0187317014597137,0.0186467302278591,0.0202655136080394,0.0192215446449834,0.0198014871351847,0.019313693655982,0.0203397185740302,0.0196887809872251,0.0181210000260156,0.0186324635882474,0.019252669598885,0.019358818680591,0.0198907515816325,0.0196678767264468,0.0190446871701918,0.0195979060306019,0.0196497635210844,0.018825764747816,0.0197518773646439,0.0181831903198251,0.0187597123798816,0.0197460999715977,0.019294706822504,0.0189761332503433,0.0181861110504277,0.0186378547800881,0.0190211365917055,0.0190780859734049,0.0196175280177387,0.0192142309434528,0.0194014867964275,0.0199425549358586,0.0184307530434169,0.0202313413250109,0.019320249285834,0.0186784765915723,0.0191995762295365,0.0193587270668868,0.019256482747356,0.018985222673742,0.0190104723145066,0.0200916294935484,0.0191871308215326,0.0189072862597461,0.0199305975769941,0.019226585947891,0.0195427023782344,0.0192870170400906,0.0186354596004014,0.0194836712776618,0.0187973620958367,0.0192040774952956,0.0195766960457361,0.019192053176048,0.0198372735705623,0.0194943673018524,0.0186312894377939,0.0204287061430475,0.018812800048261,0.0200046251364247,0.0181413682335984,0.0189712987809993,0.0188182377481246,0.0186072403441754,0.020374707876254,0.0185365895429556,0.0190772026222162,0.0186942712572366,0.0188541406457762,0.0200300867900423,0.0189475394746838
"7",0.0148298874076681,0.014571188902739,0.015197557609774,0.0149722165215369,0.0146742404936966,0.0151725207795442,0.0149008797843997,0.0145967884135751,0.0154972959220275,0.0154284082268495,0.0144222389049808,0.0145728578114003,0.0148652892383552,0.0149768210697787,0.0143962463089356,0.0151680572545044,0.015004652912068,0.0152944730035198,0.0151335844448328,0.0151967755566931,0.0142843530104471,0.0148571393105231,0.014037053491505,0.0149294355787598,0.0152196281297025,0.0142978044691097,0.0146704592483445,0.0147937668735884,0.0148843543447977,0.0150887552638999,0.0151162654321474,0.0151643349292986,0.0152699499591874,0.0152584521177247,0.0144510767538618,0.0153592481651416,0.0145362123586994,0.0146639892581061,0.0148384249231285,0.0147014440943402,0.0154356874646902,0.015252835758103,0.0149155869982651,0.0148668963101042,0.0145478827748131,0.0148532323672984,0.0146308266944678,0.0148430097257723,0.0137286769455996,0.0145761179114609,0.0147703636200513,0.0143023188227566,0.015053356252579,0.0151827781521347,0.014532354221989,0.0146274962740094,0.0145951085225079,0.0148643976889117,0.0149711772206829,0.0146220096530062,0.0153588524604466,0.0147105637788907,0.0150778381274467,0.0146495452500919,0.0148177525729312,0.014514402178424,0.0148918793471774,0.0148049212696714,0.0143508567368777,0.0148889098787079,0.0148793777649962,0.0149032865520401,0.0138921808616488,0.0151991041784055,0.0148907656625664,0.0148663647124966,0.0149535523728004,0.0145119736884374,0.014998513050556,0.015150693655438,0.0151374564016846,0.0153653060691643,0.0147500723847522,0.0148027330707268,0.0153292579578776,0.0151116930459219,0.0154636282411311,0.0151745524672807,0.0148487891561292,0.0163583159956107,0.0150755594683196,0.0146231466998048,0.0143346435960792,0.0151183289333188,0.0156041544865035,0.0147503124334288,0.0147899499038628,0.0146322106601721,0.0153526501446487,0.0152162582597271
"8",0.012734126609195,0.0126846217791739,0.0124827220118279,0.0122900730758186,0.0117326706722756,0.0116652417506751,0.012332288662726,0.0123813359899251,0.0123584391461798,0.0118469758222003,0.0120453847279659,0.0121412015107173,0.0119463783556502,0.0123233560904508,0.0112638662964388,0.0124559705226625,0.0125212525849372,0.0119103481595906,0.0117829822726748,0.0115570849914101,0.0123229636234815,0.0124198535929968,0.0115979799105371,0.0116939602082171,0.0128414022020935,0.0122032347849274,0.0122177307364737,0.0123780639633994,0.0124566889277269,0.0123438919027595,0.0126705049982486,0.0119237762891443,0.0126271058626747,0.0124361109860822,0.0126168364633509,0.0118810457508416,0.0114392917957558,0.0122754442288666,0.0113871274319481,0.0123452478735579,0.0124960818457119,0.0113235276712948,0.011669976676535,0.0120817308448841,0.0115706305213788,0.0119520586917206,0.0127042281653991,0.0114782974999647,0.011944201337348,0.0121309394265055,0.0124741680770452,0.0120788398084934,0.0124578831231341,0.012194718226791,0.0117429355748755,0.0123320829517457,0.0117434448721325,0.0122128114165708,0.0120479022735013,0.0120186827955613,0.0121083656200209,0.0125565674090756,0.0118387063250664,0.012003443825054,0.0127246273424053,0.011450697578641,0.0127354120488403,0.0114733045837835,0.0115428860906622,0.0118864825407478,0.0114514893084312,0.0117677181183227,0.0119617572135281,0.0126022495084998,0.0125887580017737,0.0121963350523334,0.0117857563501524,0.0119721452307538,0.0119173256353516,0.0121992734098247,0.0124801235113957,0.0131657492522068,0.0116799509151097,0.0115176611275127,0.0126003931184247,0.0123138575702299,0.0119513054239998,0.0124010465126524,0.0121538569335544,0.0127497910975839,0.012104840237197,0.0121133920531268,0.0122821258142302,0.0110823366178292,0.0122992562573356,0.0122307614260982,0.0123119632402847,0.0121543494587945,0.0120718955672393,0.0119710352491527
"9",0.00911790141711762,0.00904833081765433,0.00883019091260542,0.00867473621985313,0.00815420980957903,0.00801096281540416,0.00870246571720195,0.00882208172365385,0.00861669345865037,0.00808354428762503,0.00849801758591295,0.00853273237070335,0.00831954790930716,0.00868903564133717,0.0077542363024174,0.00871876074152175,0.00889811598253533,0.00819580000743277,0.00810700127905757,0.00797443134554088,0.00874630108173831,0.00876143247764694,0.00812767577104559,0.00807155403853715,0.00918720456709553,0.00866689029168415,0.00863915813955693,0.00876933138842583,0.00880035344148949,0.00872192526426717,0.00901894524095516,0.00820752418565883,0.00889471259199617,0.00874283173541004,0.00902352183316989,0.00816215522677353,0.00787897556743114,0.00870195108370001,0.0077839651704648,0.00874762400783024,0.00877277214109641,0.0076246838269097,0.00800919851429061,0.00845128919962913,0.00799895786489172,0.00831991364249565,0.00908559603783734,0.00782502343825555,0.00847637199443015,0.008544075310144,0.00879517151261505,0.00854325140749567,0.00877050854473425,0.00857407845524763,0.00820038339154322,0.00874294890286714,0.00819391143589312,0.00857440117973958,0.00838655900088587,0.00844391360217854,0.00835042612016881,0.00897249165364926,0.00814418491573036,0.00838387815362146,0.00910325936500466,0.00791919684765811,0.00905878872171878,0.00788083945324046,0.00802048939285656,0.0082692236294099,0.00778988864066913,0.00814184762315278,0.00852544141974412,0.00889158742934166,0.00893099861825283,0.00854442507341907,0.00816583730028734,0.00842213128778854,0.00827931645672079,0.00854847289589172,0.00881830903957733,0.00940187366664543,0.00808404426892698,0.00789988243610688,0.00889352492053848,0.00866982397190563,0.00820871544026266,0.0087577939707845,0.00849560966043801,0.00904473613471755,0.00847076689255964,0.00852343657596092,0.00872547408827171,0.00743697640891639,0.00862566997365467,0.00858842303104179,0.00868336858477001,0.0085683323077232,0.00835764871852874,0.00829575065623287
"10",0.00617637725392094,0.00609491367249618,0.00590338394315701,0.00580234573945611,0.00534510592672922,0.00517986202203243,0.00580283608874358,0.00594100235032756,0.00565974691607335,0.00518014033964898,0.00564904396151467,0.00567496548901093,0.00546690828423855,0.00579564765143813,0.0050274205018041,0.00576801982339762,0.00598229605277447,0.00530549093710028,0.00524491119374126,0.00519273712790954,0.00588700563026583,0.00584762044449189,0.00538293568090329,0.00524728646473748,0.00620309373977339,0.00582420872823271,0.00576547343223241,0.00587425114194236,0.00586151024512224,0.00582336676520713,0.00605835660145416,0.00531239094222375,0.00592556555156046,0.00578902824969794,0.00609223687844939,0.00526677668153195,0.0051059605998379,0.00585763547145528,0.00501679770866671,0.00585447835645845,0.00580732925218634,0.00483299624299973,0.00517764667837484,0.00558646824224074,0.00521377957646208,0.00546459813885844,0.00614630426411156,0.00502389755169705,0.00571588209892311,0.00569222922622187,0.00586012346873216,0.00569948312334875,0.00583746985320486,0.00568846976399969,0.00541092109185973,0.00585993910568156,0.00539722887253361,0.00567018551041348,0.00551478547880274,0.00558297765847527,0.0054300156670052,0.00605958486528165,0.00526401357432249,0.00553425106707882,0.00615705883444056,0.00516268107778589,0.00608413105863692,0.00510029000096191,0.00526218832516183,0.00542933474259304,0.00498445585067905,0.00531250006699913,0.00572260823664661,0.00591252751517095,0.00598327146634758,0.0056440313071121,0.0053263953522935,0.00560197064850378,0.00540981109031176,0.00566065861076634,0.00588078844534534,0.00634296132754924,0.00528385004078552,0.00509671703071437,0.00591548391711734,0.00577060614743839,0.00529344369204048,0.00584483500058435,0.00559293207816952,0.00602970724486455,0.00560412273992049,0.00566987782018924,0.00586975645388323,0.00466359047095723,0.00569975225874408,0.00570398963895733,0.00580141312505822,0.00570796360332716,0.00544946639176019,0.00543369747635406
